#timestamp(s) cam0 cam1 cam2 mono stereo observe
1694074155.83735 142 33 118 227 33 260
1694074155.93709 143 34 117 226 34 260
1694074156.00303 144 32 117 229 32 261
1694074156.03708 149 34 115 230 34 264
1694074156.13707 146 32 116 230 32 262
1694074156.20330 150 33 117 234 33 267
1694074156.23709 150 32 117 235 32 267
1694074156.33708 148 34 114 228 34 262
1694074156.40303 153 36 114 231 36 267
1694074156.50242 152 36 113 229 36 265
1694074156.53666 155 39 113 229 39 268
1694074156.60374 156 38 112 230 38 268
1694074156.70243 152 35 111 228 35 263
1694074156.73576 152 35 112 229 35 264
1694074156.80243 152 35 114 231 35 266
1694074156.83668 155 40 114 229 40 269
1694074156.90244 153 38 113 228 38 266
1694074156.93578 154 38 113 229 38 267
1694074157.00244 152 42 111 221 42 263
1694074157.03577 153 37 111 227 37 264
1694074157.10243 151 36 111 226 36 262
1694074157.13668 154 40 112 226 40 266
1694074157.20245 151 41 111 221 41 262
1694074157.23578 151 41 111 221 41 262
1694074157.30244 149 39 110 220 39 259
1694074157.33577 150 41 110 219 41 260
1694074157.40244 149 39 109 219 39 258
1694074157.43719 152 42 109 219 42 261
1694074157.50246 152 40 109 221 40 261
1694074157.53579 149 37 109 221 37 258
1694074157.60245 147 33 109 223 33 256
1694074157.63578 147 36 109 220 36 256
1694074157.70244 150 41 108 217 41 258
1694074157.73719 146 36 108 218 36 254
1694074157.80332 148 36 108 220 36 256
1694074157.83579 146 35 109 220 35 255
1694074157.90245 146 36 110 220 36 256
1694074157.93578 144 32 111 223 32 255
1694074158.00244 149 37 111 223 37 260
1694074158.03720 150 39 110 221 39 260
1694074158.10382 150 41 110 219 41 260
1694074158.13580 148 37 110 221 37 258
1694074158.20246 149 39 110 220 39 259
1694074158.23579 148 38 110 220 38 258
1694074158.30245 146 38 110 218 38 256
1694074158.33720 148 40 110 218 40 258
1694074158.43720 146 40 109 215 40 255
